Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/GradientStep,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Loss/Loss_pi_c,Loss/Loss_pi_c/Delta,Train/SecondStepStopIter,Train/SecondStepEntropy,Train/SecondStepPolicyRatio,Train/SecondStepPolicyRatio/Min,Train/SecondStepPolicyRatio/Max,Train/SecondStepPolicyRatio/Std
-3.065173864364624,0.0,17.920000076293945,0.0,1.416892170906067,0.02142389677464962,1.0,0.9990249872207642,0.9990249872207642,0.9990249872207642,0.02399170957505703,0.00029940000968053937,nan,0.9979583621025085,20000.0,-0.026913048699498177,-0.026913048699498177,-0.08686418831348419,7.023344039916992,7.023344039916992,-0.008047538809478283,0.03486695885658264,0.03486695885658264,0.010081315413117409,245.47634887695312,77.47396087646484,168.00155639648438,245.4759979248047,81.474365234375,0.0,1.5257212453434477e-06,1.5257212453434477e-06,40.0,1.417142629623413,0.9983192682266235,0.9983192682266235,0.9983192682266235,0.025689322501420975
2.7460927963256836,0.0,21.639999389648438,1.0,1.4105656147003174,0.024757852777838707,1.0,1.0014655590057373,1.0014655590057373,1.0014655590057373,0.031339336186647415,0.00029880000511184335,nan,0.9917160868644714,40000.0,-0.024783825501799583,0.002129223197698593,-0.25655439496040344,8.388055801391602,1.3647117614746094,-1.8099554777145386,0.015105427242815495,-0.019761531613767147,-0.0023025653790682554,576.4785766601562,117.3938217163086,213.49835205078125,330.8923034667969,60.442630767822266,0.0,2.833433882187819e-06,1.3077126368443714e-06,40.0,1.4071391820907593,1.001301646232605,1.001301646232605,1.001301646232605,0.026855478063225746
6.109612941741943,0.0,25.780000686645508,2.0,1.3993024826049805,0.027300970628857613,1.0,0.9990125894546509,0.9990125894546509,0.9990125894546509,0.02979746088385582,0.0002982000005431473,nan,0.9806605577468872,60000.0,-0.022006331011652946,0.002777494490146637,-0.028831707313656807,11.706618309020996,3.3185625076293945,-1.2268507480621338,0.005968816112726927,-0.009136611130088568,-0.0019006188958883286,889.395751953125,109.5929946899414,203.20840454101562,312.8015441894531,63.93830871582031,0.0,2.0849352040386293e-06,-7.484986781491898e-07,40.0,1.3968133926391602,1.0006048679351807,1.0006048679351807,1.0006048679351807,0.028827177360653877
12.457335472106934,0.0,39.560001373291016,3.0,1.3891764879226685,0.01842842623591423,1.0,1.001766324043274,1.001766324043274,1.001766324043274,0.026659518480300903,0.0002975999959744513,nan,0.9707744121551514,80000.0,-0.0127398781478405,0.009266452863812447,-0.05856235697865486,20.79585075378418,9.089232444763184,0.42230522632598877,0.0026138245593756437,-0.003354991553351283,-0.0009374534711241722,1205.3760986328125,109.88754272460938,205.7958221435547,315.68353271484375,63.35458755493164,0.0,1.3440936754705035e-06,-7.408415285681258e-07,40.0,1.3839218616485596,0.9993796348571777,0.9993796348571777,0.9993796348571777,0.023863941431045532
22.800683975219727,0.0,47.29999923706055,4.0,1.374727487564087,0.020417967811226845,1.0,0.9964566230773926,0.9964566230773926,0.9964566230773926,0.026569711044430733,0.0002969999914057553,nan,0.9569234251976013,100000.0,-0.0095005352050066,0.0032393429428339005,-0.08840127289295197,42.46503829956055,21.669187545776367,3.112194538116455,0.02305641956627369,0.020442595006898046,0.003295534523203969,1518.7955322265625,109.4933090209961,203.80319213867188,313.2967834472656,63.83723831176758,0.0,3.138353577014641e-06,1.7942599015441374e-06,40.0,1.372402548789978,0.997687041759491,0.997687041759491,0.997687041759491,0.025062033906579018
48.4390983581543,0.8399999737739563,87.5999984741211,5.0,1.3658443689346313,0.014449269510805607,1.0,0.9986250400543213,0.9986250400543213,0.9986250400543213,0.022664710879325867,0.00029639998683705926,nan,0.9484976530075073,120000.0,-0.0010902952635660768,0.008410239941440523,-0.19387492537498474,88.00582122802734,45.5407829284668,6.0237250328063965,0.24320603907108307,0.22014961950480938,0.018563570454716682,1834.188232421875,112.89662170410156,202.30355834960938,315.2003173828125,63.451717376708984,0.0,2.772463403744041e-06,-3.658901732705999e-07,40.0,1.366091012954712,1.0007565021514893,1.0007565021514893,1.0007565021514893,0.021058781072497368
91.65132141113281,0.8799999952316284,137.89999389648438,6.0,1.3619000911712646,0.011694534681737423,1.0,1.0000156164169312,1.0000156164169312,1.0000156164169312,0.02146066352725029,0.0002958000113721937,nan,0.9448694586753845,140000.0,-9.696333290776238e-05,0.0009933319306583144,0.36677050590515137,120.62001037597656,32.61418914794922,10.971449851989746,0.30995962023735046,0.0667535811662674,0.0949917733669281,2150.394287109375,110.57897186279297,205.51248168945312,316.0915832519531,63.272804260253906,0.0,2.1970477064314764e-06,-5.754156973125646e-07,40.0,1.3566458225250244,1.0003989934921265,1.0003989934921265,1.0003989934921265,0.018776843324303627
177.27706909179688,2.4800000190734863,170.02000427246094,7.0,1.3501856327056885,0.010425430722534657,1.0,0.9995370507240295,0.9995370507240295,0.9995370507240295,0.022118598222732544,0.00029520000680349767,nan,0.9337345361709595,160000.0,0.005003564525395632,0.005100527858303394,0.0032988451421260834,169.2152862548828,48.59527587890625,20.379528045654297,0.6679596304893494,0.3580000102519989,0.23341958224773407,2463.382568359375,104.31046295166016,208.4951629638672,312.8057861328125,63.937435150146484,0.0,2.979056262120139e-06,7.820085556886625e-07,40.0,1.3472518920898438,0.9990466833114624,0.9990466833114624,0.9990466833114624,0.017800958827137947
221.50123596191406,3.299999952316284,187.4600067138672,8.0,1.3402855396270752,0.012677483260631561,1.0,0.998414933681488,0.998414933681488,0.998414933681488,0.01880321279168129,0.00029460000223480165,nan,0.924544632434845,180000.0,0.006630667485296726,0.0016271029599010944,0.11469956487417221,192.6351776123047,23.419891357421875,29.502124786376953,0.6667603254318237,-0.0011993050575256348,0.5144529342651367,2773.89697265625,107.4940185546875,202.9171905517578,310.4113464355469,64.4306411743164,0.0,2.009111994993873e-06,-9.69944267126266e-07,40.0,1.3383911848068237,0.9979639649391174,0.9979639649391174,0.9979639649391174,0.019679756835103035
237.19793701171875,3.200000047683716,193.97999572753906,9.0,1.334116816520691,0.010052383877336979,34.0,0.9982909560203552,0.9982909560203552,0.9982909560203552,0.016382526606321335,0.00029399999766610563,nan,0.9188913702964783,200000.0,-0.009677090682089329,-0.016307758167386055,0.24552439153194427,106.60440826416016,-86.03076934814453,37.85447692871094,0.5912102460861206,-0.07555007934570312,0.6633431315422058,3421.17822265625,107.52459716796875,539.5797119140625,647.1044921875,30.906909942626953,0.0,1.7153564613181516e-06,-2.937555336757214e-07,40.0,1.3340128660202026,0.9982209205627441,0.9982209205627441,0.9982209205627441,0.01718989387154579
