Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/GradientStep,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g
-11.96523380279541,258.70001220703125,1000.0,0.0,1.421432614326477,0.0,10.0,0.9999046325683594,0.9999046325683594,0.9999046325683594,9.53972339630127e-05,0.0,nan,1.0025033950805664,20000.0,-0.017921151593327522,-0.017921151593327522,-8.82148754044465e-09,4.781506061553955,4.781506061553955,0.007969113066792488,141.40869140625,110.7957992553711,30.612506866455078,141.40835571289062,141.43435668945312,0.558183491230011,0.17862041294574738,0.255913108587265,0.06419126689434052,0.32000303268432617
-9.97215747833252,269.875,1000.0,1.0,1.4213688373565674,0.0,10.0,0.9998416900634766,0.9998416900634766,0.9998416900634766,0.0001583099365234375,0.0,nan,1.0024397373199463,40000.0,-0.01879008300602436,-0.0008689314126968384,2.8610229740877458e-09,4.057689189910889,-0.7238168716430664,-1.0276461839675903,299.41650390625,128.9860076904297,28.918048858642578,157.9041290283203,126.65914154052734,0.5342849493026733,0.16019174456596375,0.3338703513145447,0.07006224244832993,0.2998245060443878
-2.034877061843872,268.0799865722656,1000.0,2.0,1.4093619585037231,0.0,10.0,0.9996750354766846,0.9996750354766846,0.9996750354766846,0.0003249645233154297,0.0,nan,0.9905137419700623,60000.0,-0.019517485052347183,-0.0007274020463228226,-3.433227480087453e-09,1.8308712244033813,-2.2268179655075073,-1.1590441465377808,453.8047180175781,123.1001205444336,31.110986709594727,154.21116638183594,129.6923065185547,0.5173805356025696,0.1752847135066986,0.350450336933136,0.07471533119678497,0.3387925922870636
7.166903018951416,242.67999267578125,1000.0,3.0,1.391817331314087,0.0,10.0,1.0010871887207031,1.0010871887207031,1.0010871887207031,0.0010872483253479004,0.0,nan,0.9732756614685059,80000.0,-0.013860506936907768,0.005656978115439415,-2.07901003079769e-08,0.583325982093811,-1.2475452423095703,-0.7345184683799744,615.3031616210938,133.40365600585938,27.989906311035156,161.3936004638672,123.920654296875,0.7469998598098755,0.28109467029571533,0.16551415622234344,0.035841718316078186,0.37629809975624084
16.704557418823242,207.47999572753906,1000.0,4.0,1.3827810287475586,0.0,10.0,0.9999880790710449,0.9999880790710449,0.9999880790710449,1.1950768566748593e-05,0.0,nan,0.9645028710365295,100000.0,-0.005695958621799946,0.008164548315107822,-1.3732909920349812e-08,0.5525426268577576,-0.030783355236053467,0.21132153272628784,770.1128540039062,126.71514129638672,28.001291275024414,154.7165069580078,129.26870727539062,2.0066277980804443,0.249806746840477,0.06463856995105743,0.00496701430529356,0.12449080497026443
20.477094650268555,177.55999755859375,1000.0,5.0,1.3723183870315552,0.0,10.0,0.9984708428382874,0.9984708428382874,0.9984708428382874,0.0015291571617126465,0.0,nan,0.9545921087265015,120000.0,-0.004666808992624283,0.001029149629175663,-6.103515470812226e-09,1.6317592859268188,1.0792166590690613,0.9937717914581299,925.5960083007812,125.10285186767578,30.282886505126953,155.38580322265625,128.71189880371094,1.951938271522522,0.28641217947006226,0.04251914471387863,0.005249246954917908,0.14673219621181488
20.650955200195312,151.55999755859375,1000.0,6.0,1.355867862701416,0.0,10.0,1.000852346420288,1.000852346420288,1.000852346420288,0.0008523464202880859,0.0,nan,0.939006507396698,140000.0,-0.003850307548418641,0.0008165014442056417,-1.9073485846288207e-10,1.5445170402526855,-0.0872422456741333,1.591396450996399,1078.5069580078125,124.79407501220703,28.010229110717773,152.8043670654297,130.88632202148438,2.553232431411743,0.230840265750885,0.08361664414405823,0.003067947458475828,0.0904109850525856
23.085851669311523,142.5,1000.0,7.0,1.3595257997512817,0.0,10.0,0.9998981356620789,0.9998981356620789,0.9998981356620789,0.00010186433792114258,0.0,nan,0.9423977136611938,160000.0,-0.003839688142761588,1.0619405657052994e-05,2.2888184680880386e-09,3.008756160736084,1.4642391204833984,2.1470282077789307,1236.2911376953125,127.68807983398438,29.91749382019043,157.683837890625,126.89888000488281,2.911841630935669,0.2051483541727066,0.06818480789661407,0.002358808182179928,0.07045312225818634
26.673662185668945,141.52000427246094,1000.0,8.0,1.3606619834899902,0.0,10.0,0.9990317821502686,0.9990317821502686,0.9990317821502686,0.000968247652053833,0.0,nan,0.943472146987915,180000.0,-0.003932290244847536,-9.260210208594799e-05,3.433227480087453e-09,3.537297487258911,0.5285413265228271,2.4793496131896973,1386.1929931640625,120.39991760253906,29.48233413696289,149.88232421875,133.43801879882812,2.5860462188720703,0.161712184548378,0.08390165865421295,0.0029905836563557386,0.06253259629011154
30.47138214111328,142.83999633789062,1000.0,9.0,1.3513559103012085,0.0,10.0,1.0003734827041626,1.0003734827041626,1.0003734827041626,0.00037348270416259766,0.0,nan,0.9347140789031982,200000.0,-0.005742182955145836,-0.0018098927102982998,7.629394338515283e-10,3.148643970489502,-0.3886535167694092,3.2069809436798096,1540.4024658203125,124.58159637451172,29.607086181640625,154.18873596191406,129.71116638183594,1.7618075609207153,0.18069180846214294,0.1294199824333191,0.006443359889090061,0.10256046056747437
