Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/GradientStep,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-1.926194190979004,0.0,15.300000190734863,0.0,1.4153261184692383,0.00044145353604108095,10.0,1.0004080533981323,0.9999281764030457,0.9999281764030457,0.0006546281510964036,0.0,nan,0.9963987469673157,20000.0,-0.0577852725982666,-0.0577852725982666,1.210719347000122e-08,4.901878833770752,4.901878833770752,-0.0699872225522995,0.025093579664826393,0.025093579664826393,-0.031150922179222107,133.04483032226562,61.599754333496094,71.44470977783203,133.04452514648438,150.32565307617188,0.22790172696113586,0.2022649347782135,0.47216910123825073,0.38506564497947693,0.8875095248222351,1.0,0.0,0.0,0.0,0.0
2.3473660945892334,0.0,20.6299991607666,1.0,1.4076582193374634,0.00044908426934853196,10.0,0.998740017414093,0.996769905090332,0.996769905090332,0.002572127850726247,0.0,nan,0.9888400435447693,40000.0,-0.05841120705008507,-0.0006259344518184662,-4.842877388000488e-08,12.269274711608887,7.367395877838135,-0.9517753720283508,0.0004247853939887136,-0.02466879427083768,0.0028429627418518066,260.4422607421875,59.11357116699219,67.83899688720703,126.95262908935547,157.53912353515625,0.2307097464799881,0.21084064245224,0.45609959959983826,0.37574923038482666,0.913878321647644,1.0,0.0,0.0,0.0,0.0
19.723176956176758,0.0,42.400001525878906,2.0,1.3961960077285767,0.0004346845671534538,10.0,0.9981837868690491,0.9964345097541809,0.9964345097541809,0.0024978877045214176,0.0,nan,0.9776606559753418,60000.0,-0.041658829897642136,0.016752377152442932,3.5390257835388184e-08,33.36493682861328,21.095662117004395,0.6348226070404053,0.03058602102100849,0.030161235627019778,0.0014069644967094064,402.2580261230469,71.08851623535156,70.36601257324219,141.45458984375,141.38815307617188,0.3227957487106323,0.23053506016731262,0.32113438844680786,0.1919439285993576,0.714182436466217,1.0,0.0,0.0,0.0,0.0
76.64612579345703,0.8399999737739563,101.7699966430664,3.0,1.375759482383728,0.0004066642140969634,10.0,0.9994764924049377,0.9989290237426758,0.9989290237426758,0.0007659211987629533,0.0,nan,0.957952082157135,80000.0,-0.026661550626158714,0.014997279271483421,-1.4901161193847656e-08,66.91827392578125,33.55333709716797,5.879441261291504,0.28863760828971863,0.25805158726871014,0.03031907044351101,524.8500366210938,52.49552917480469,69.69940185546875,122.19503784179688,163.67279052734375,0.5003032088279724,0.2553010880947113,0.1961287260055542,0.07990305870771408,0.5102927684783936,1.0,0.0,0.0,0.0,0.0
195.70314025878906,2.549999952316284,190.60000610351562,4.0,1.3674073219299316,0.0003795224765781313,10.0,1.0009514093399048,0.9996116757392883,0.9996116757392883,0.0017733309650793672,0.0,nan,0.949929416179657,100000.0,-0.017159372568130493,0.009502178058028221,5.21540641784668e-08,67.3691177368164,0.45084381103515625,17.311370849609375,0.4245184063911438,0.13588079810142517,0.26202383637428284,651.3515625,59.48431396484375,66.65852355957031,126.14291381835938,158.5503692626953,0.7753838896751404,0.2662322223186493,0.13219432532787323,0.033265672624111176,0.34335532784461975,1.0,0.0,0.0,0.0,0.0
262.99334716796875,4.440000057220459,194.10000610351562,5.0,1.356101155281067,0.0003433494421187788,10.0,0.9989331364631653,0.9984274506568909,0.9984274506568909,0.0009760449756868184,0.0,nan,0.9396743774414062,120000.0,-0.014096677303314209,0.003062695264816284,-4.190951585769653e-08,65.66755676269531,-1.7015609741210938,33.620704650878906,0.5149887800216675,0.09047037363052368,0.5309386849403381,778.6478271484375,56.141075134277344,70.71040344238281,126.85153198242188,157.6646728515625,0.9358570575714111,0.28779876232147217,0.10190153121948242,0.022835511714220047,0.3075242340564728,1.0,0.0,0.0,0.0,0.0
271.518310546875,4.570000171661377,187.0500030517578,6.0,1.3433527946472168,0.0003235660551581532,10.0,1.0006402730941772,0.9991185069084167,0.9991185069084167,0.0019178921356797218,0.0,nan,0.928040087223053,140000.0,-0.01219844538718462,0.001898231916129589,4.563480615615845e-08,58.040916442871094,-7.626640319824219,47.54508972167969,0.6718603372573853,0.15687155723571777,0.6327247023582458,905.0540771484375,57.18306350708008,68.66114807128906,125.84427642822266,158.92660522460938,1.112801194190979,0.2994627058506012,0.08388076722621918,0.016150817275047302,0.2691071331501007,1.0,0.0,0.0,0.0,0.0
259.0950012207031,5.170000076293945,178.85000610351562,7.0,1.334668517112732,0.00035199031117372215,10.0,0.9975784420967102,0.9969401955604553,0.9969401955604553,0.0018822834827005863,0.0,nan,0.9200672507286072,160000.0,-0.013815774582326412,-0.0016173291951417923,3.91155481338501e-08,62.39008331298828,4.3491668701171875,54.46578598022461,0.6716766357421875,-0.0001837015151977539,0.7348320484161377,1032.651611328125,57.301509857177734,69.74624633789062,127.04780578613281,157.42108154296875,0.9081642031669617,0.276073694229126,0.11729545891284943,0.024249404668807983,0.3039909601211548,1.0,0.0,0.0,0.0,0.0
237.4432373046875,5.360000133514404,145.02000427246094,8.0,1.322831630706787,0.0003648335696198046,10.0,0.9997990727424622,0.9988616108894348,0.9988616108894348,0.0011568812187761068,0.0,nan,0.9091317653656006,180000.0,-0.015541168861091137,-0.0017253942787647247,-5.4016709327697754e-08,64.19139099121094,1.8013076782226562,68.36726379394531,0.8995497226715088,0.2278730869293213,1.3286768198013306,1157.954345703125,56.205020904541016,68.69975280761719,124.90483856201172,160.12191772460938,0.8670206069946289,0.2691935896873474,0.11340554803609848,0.026605471968650818,0.3104812204837799,1.0,0.0,0.0,0.0,0.0
245.9161376953125,6.230000019073486,150.3800048828125,9.0,1.314853549003601,0.0003882843884639442,10.0,0.9989165663719177,0.9979507327079773,0.9979507327079773,0.0014093344798311591,0.0,nan,0.9019393920898438,200000.0,-0.015659989789128304,-0.0001188209280371666,-3.4458935260772705e-08,56.504295349121094,-7.687095642089844,75.81289672851562,1.2250475883483887,0.3254978656768799,1.6440178155899048,1286.7476806640625,60.46440505981445,67.890869140625,128.3553466796875,155.81747436523438,0.8787823915481567,0.2580972909927368,0.11931054294109344,0.025898056104779243,0.293698787689209,1.0,0.0,0.0,0.0,0.0
