Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/GradientStep,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier
-3.065173864364624,0.0,17.920000076293945,0.0,1.416610598564148,0.39888879656791687,1.0,0.9993767738342285,0.9993767738342285,0.9993767738342285,0.07688170671463013,0.00029940000968053937,nan,0.997677743434906,20000.0,-0.015346402302384377,-0.015346402302384377,-0.08686418831348419,7.023344039916992,7.023344039916992,-0.008047538809478283,0.03486695885658264,0.03486695885658264,0.010081315413117409,107.69905090332031,96.0027084350586,11.695863723754883,107.6987075805664,185.70327758789062,0.0
23.372114181518555,0.07999999821186066,49.63999938964844,1.0,1.4128245115280151,0.0999096930027008,1.0,1.0025129318237305,1.0025129318237305,1.0025129318237305,0.03292183205485344,0.00029880000511184335,nan,0.9939146041870117,40000.0,-0.005409273784607649,0.009937128517776728,-0.14391423761844635,55.95161437988281,48.92827033996582,-1.2822831869125366,0.07548237591981888,0.04061541706323624,0.010802519507706165,238.00332641601562,118.49420928955078,11.78805923461914,130.2824249267578,153.51268005371094,0.0
63.25008773803711,0.3400000035762787,89.4000015258789,2.0,1.406783938407898,0.013876494020223618,2.0,0.9995751976966858,0.9995751976966858,0.9995751976966858,0.01812119409441948,0.0002982000005431473,nan,0.9879345297813416,60000.0,-0.0010945977410301566,0.004314676043577492,-0.2306584119796753,110.16952514648438,54.21791076660156,4.179672718048096,0.20064882934093475,0.12516645342111588,0.06378182023763657,372.79168701171875,108.80931091308594,25.805644989013672,134.6900634765625,148.48907470703125,0.0
130.07225036621094,0.9200000166893005,130.3800048828125,3.0,1.4027646780014038,0.00877365656197071,22.0,1.0000947713851929,1.0000947713851929,1.0000947713851929,0.017101086676120758,0.0002975999959744513,nan,0.9839820265769958,80000.0,-0.0023101980332285166,-0.00121560029219836,0.07113952934741974,69.19152069091797,-40.978004455566406,12.205442428588867,0.16159436106681824,-0.039054468274116516,0.13434185087680817,740.3009643554688,122.91291809082031,244.4874725341797,367.4005432128906,54.43650436401367,0.0
156.0528564453125,1.0,146.25999450683594,4.0,1.3981637954711914,0.015710078179836273,6.0,0.9972918033599854,0.9972918033599854,0.9972918033599854,0.02099965699017048,0.0002969999914057553,nan,0.9794639348983765,100000.0,-0.0034911837428808212,-0.0011809857096523046,0.1589243859052658,76.47808837890625,7.286567687988281,22.549962997436523,0.15924526751041412,-0.0023490935564041138,0.1912231743335724,918.6947631835938,108.4981460571289,69.79175567626953,178.29002380371094,112.1767807006836,0.0
247.43601989746094,1.399999976158142,200.63999938964844,5.0,1.3981481790542603,0.008019443601369858,34.0,0.9986241459846497,0.9986241459846497,0.9986241459846497,0.015614192932844162,0.00029639998683705926,nan,0.9794522523880005,120000.0,-0.0031963703222572803,0.0002948134206235409,0.21786469221115112,64.49931335449219,-11.978775024414062,34.381290435791016,0.20616647601127625,0.04692120850086212,0.27243050932884216,1422.3162841796875,110.40264892578125,393.1144104003906,503.5171813964844,39.7205924987793,0.0
238.30062866210938,1.4800000190734863,167.3000030517578,6.0,1.3971266746520996,0.00821466650813818,23.0,0.9993857145309448,0.9993857145309448,0.9993857145309448,0.01617930829524994,0.0002958000113721937,nan,0.9784572124481201,140000.0,-0.0028280033729970455,0.00036836694926023483,-0.15156200528144836,58.8536376953125,-5.6456756591796875,51.855918884277344,0.21689413487911224,0.010727658867835999,0.45575737953186035,1793.4141845703125,109.89871215820312,261.009033203125,370.90789794921875,53.92174530029297,0.0
260.9165344238281,2.259999990463257,175.4600067138672,7.0,1.3967918157577515,0.006568687967956066,14.0,0.9994521141052246,0.9994521141052246,0.9994521141052246,0.022777274250984192,0.00029520000680349767,nan,0.9781386852264404,160000.0,-0.0007449926342815161,0.0020830107387155294,0.09242331981658936,58.69591522216797,-0.15772247314453125,58.97187423706055,0.3255881369113922,0.10869400203227997,0.553261935710907,2064.911865234375,109.39215850830078,161.9123077392578,271.3045959472656,73.71788024902344,0.0
254.67584228515625,2.4200000762939453,162.9600067138672,8.0,1.3953759670257568,0.007727312855422497,25.0,0.9991809725761414,0.9991809725761414,0.9991809725761414,0.018025916069746017,0.00029460000223480165,nan,0.9767975211143494,180000.0,-0.003276561852544546,-0.00253156921826303,-0.23784607648849487,61.87074661254883,3.1748313903808594,66.3620834350586,0.3019452393054962,-0.023642897605895996,0.6877130270004272,2465.1123046875,113.79925537109375,286.3005676269531,400.0999755859375,49.987510681152344,0.0
241.92112731933594,1.4600000381469727,147.1199951171875,9.0,1.3934131860733032,0.009521708823740482,7.0,1.0016192197799683,1.0016192197799683,1.0016192197799683,0.017852451652288437,0.00029399999766610563,nan,0.9748802781105042,200000.0,-0.0010588666191324592,0.002217695233412087,-0.13346096873283386,59.12792205810547,-2.7428245544433594,76.04174041748047,0.3515613079071045,0.049616068601608276,0.8689156174659729,2656.096923828125,112.81647491455078,77.98831176757812,190.804931640625,104.81909942626953,0.0
